id,variable,input_nm,agg_id,agg_variable
_exp_north,brand_preference_m_disst_exp_sp,m_disst_exp_sp,Costa-Express_Total_LongTerm,Express_Display
_exp_north,brand_preference_m_disst_ret_sp,m_disst_ret_sp,Costa-Express_Total_LongTerm,Retail_Display
_exp_north,brand_preference_m_disvd_app_sp,m_disvd_app_sp,Costa-Express_Total_LongTerm,FOOU_Total
_exp_north,brand_preference_m_disvd_home_sp,m_disvd_home_sp,Costa-Express_Total_LongTerm,At Home_Total
_exp_north,brand_preference_m_disvd_ret_sp,m_disvd_ret_sp,Costa-Express_Total_LongTerm,Retail_Display
_exp_north,brand_preference_m_drd_ret_sp,m_drd_ret_sp,Costa-Express_Total_LongTerm,Exclude
_exp_north,brand_preference_m_drm_ret_sp,m_drm_ret_sp,Costa-Express_Total_LongTerm,Exclude
_exp_north,brand_preference_m_ooh_befo_exp_sp,m_ooh_befo_exp_sp,Costa-Express_Total_LongTerm,Express_OOH
_exp_north,brand_preference_m_ooh_befo_home_sp,m_ooh_befo_home_sp,Costa-Express_Total_LongTerm,At Home_Total
_exp_north,brand_preference_m_ooh_befo_ret_sp,m_ooh_befo_ret_sp,Costa-Express_Total_LongTerm,Retail_OOH
_exp_north,brand_preference_m_ooh_befo_rtd_sp,m_ooh_befo_rtd_sp,Costa-Express_Total_LongTerm,RTD_OOH
_exp_north,brand_preference_m_oohdig_app_sp,m_oohdig_app_sp,Costa-Express_Total_LongTerm,FOOU_Total
_exp_north,brand_preference_m_oohdig_home_sp,m_oohdig_home_sp,Costa-Express_Total_LongTerm,At Home_Total
_exp_north,brand_preference_m_oohdig_ret_sp,m_oohdig_ret_sp,Costa-Express_Total_LongTerm,Retail_OOH
_exp_north,brand_preference_m_oohpap_app_sp,m_oohpap_app_sp,Costa-Express_Total_LongTerm,FOOU_Total
_exp_north,brand_preference_m_oohpap_ret_sp,m_oohpap_ret_sp,Costa-Express_Total_LongTerm,Retail_OOH
_exp_north,brand_preference_m_prs_exp_sp,m_prs_exp_sp,Costa-Express_Total_LongTerm,Express_Press
_exp_north,brand_preference_m_prs_home_sp,m_prs_home_sp,Costa-Express_Total_LongTerm,At Home_Total
_exp_north,brand_preference_m_prs_ret_sp,m_prs_ret_sp,Costa-Express_Total_LongTerm,Retail_Press
_exp_north,brand_preference_m_rad_exp_sp,m_rad_exp_sp,Costa-Express_Total_LongTerm,Express_Radio & Audio
_exp_north,brand_preference_m_rad_home_sp,m_rad_home_sp,Costa-Express_Total_LongTerm,At Home_Total
_exp_north,brand_preference_m_rad_ret_sp,m_rad_ret_sp,Costa-Express_Total_LongTerm,Retail_Radio & Audio
_exp_north,brand_preference_m_radprt_ret_sp,m_radprt_ret_sp,Costa-Express_Total_LongTerm,Retail_Radio & Audio
_exp_north,brand_preference_m_socfb_exp_sp,m_socfb_exp_sp,Costa-Express_Total_LongTerm,Express_Social
_exp_north,brand_preference_m_socfb_ret_sp,m_socfb_ret_sp,Costa-Express_Total_LongTerm,Retail_Social
_exp_north,brand_preference_m_socsn_exp_sp,m_socsn_exp_sp,Costa-Express_Total_LongTerm,Express_Social
_exp_north,brand_preference_m_socsn_ret_sp,m_socsn_ret_sp,Costa-Express_Total_LongTerm,Retail_Social
_exp_north,brand_preference_m_soctw_exp_sp,m_soctw_exp_sp,Costa-Express_Total_LongTerm,Express_Social
_exp_north,brand_preference_m_soctw_ret_sp,m_soctw_ret_sp,Costa-Express_Total_LongTerm,Retail_Social
_exp_north,brand_preference_m_tvv_ret_sp,m_tvv_ret_sp,Costa-Express_Total_LongTerm,Exclude
_exp_north,brand_preference_m_tvvspons_ret_ppval,m_tvvspons_ret_sp,Costa-Express_Total_LongTerm,Retail_TV Sponsorship
_exp_north,brand_preference_m_vod_ret_sp,m_vod_ret_sp,Costa-Express_Total_LongTerm,Retail_VOD
_rtd,vol_m_tot_app_sp,m_tot_app_sp,Costa-RTD_Total_ShortTerm,FOOU_Total
_rtd,vol_m_tot_rtd_sp,m_tot_rtd_sp,Costa-RTD_Total_ShortTerm,RTD_OOH
_rtd,brand_preference_m_aud_app_sp,m_aud_app_sp,Costa-RTD_Total_LongTerm,FOOU_Total
_rtd,brand_preference_m_aud_exp_sp,m_aud_exp_sp,Costa-RTD_Total_LongTerm,Express_Radio & Audio
_rtd,brand_preference_m_aud_ret_sp,m_aud_ret_sp,Costa-RTD_Total_LongTerm,Retail_Radio & Audio
_rtd,brand_preference_m_cin_ret_sp,m_cin_ret_sp,Costa-RTD_Total_LongTerm,Exclude
_rtd,brand_preference_m_dig_exp_sp,m_dig_exp_sp,Costa-RTD_Total_LongTerm,Exclude
_rtd,brand_preference_m_dig_ret_sp,m_dig_ret_sp,Costa-RTD_Total_LongTerm,Exclude
_rtd,brand_preference_m_disst_app_sp,m_disst_app_sp,Costa-RTD_Total_LongTerm,FOOU_Total
_rtd,brand_preference_m_disst_exp_sp,m_disst_exp_sp,Costa-RTD_Total_LongTerm,Express_Display
_rtd,brand_preference_m_disst_ret_sp,m_disst_ret_sp,Costa-RTD_Total_LongTerm,Retail_Display
_rtd,brand_preference_m_disvd_app_sp,m_disvd_app_sp,Costa-RTD_Total_LongTerm,FOOU_Total
_rtd,brand_preference_m_disvd_home_sp,m_disvd_home_sp,Costa-RTD_Total_LongTerm,At Home_Total
_rtd,brand_preference_m_disvd_ret_sp,m_disvd_ret_sp,Costa-RTD_Total_LongTerm,Retail_Display
_rtd,brand_preference_m_drd_ret_sp,m_drd_ret_sp,Costa-RTD_Total_LongTerm,Exclude
_rtd,brand_preference_m_drm_ret_sp,m_drm_ret_sp,Costa-RTD_Total_LongTerm,Exclude
_rtd,brand_preference_m_ooh_befo_exp_sp,m_ooh_befo_exp_sp,Costa-RTD_Total_LongTerm,Express_OOH
_rtd,brand_preference_m_ooh_befo_home_sp,m_ooh_befo_home_sp,Costa-RTD_Total_LongTerm,At Home_Total
_rtd,brand_preference_m_ooh_befo_ret_sp,m_ooh_befo_ret_sp,Costa-RTD_Total_LongTerm,Retail_OOH
_rtd,brand_preference_m_ooh_befo_rtd_sp,m_ooh_befo_rtd_sp,Costa-RTD_Total_LongTerm,RTD_OOH
_rtd,brand_preference_m_oohdig_app_sp,m_oohdig_app_sp,Costa-RTD_Total_LongTerm,FOOU_Total
_rtd,brand_preference_m_oohdig_home_sp,m_oohdig_home_sp,Costa-RTD_Total_LongTerm,At Home_Total
_rtd,brand_preference_m_oohdig_ret_sp,m_oohdig_ret_sp,Costa-RTD_Total_LongTerm,Retail_OOH
_rtd,brand_preference_m_oohpap_app_sp,m_oohpap_app_sp,Costa-RTD_Total_LongTerm,FOOU_Total
_rtd,brand_preference_m_oohpap_ret_sp,m_oohpap_ret_sp,Costa-RTD_Total_LongTerm,Retail_OOH
_rtd,brand_preference_m_prs_exp_sp,m_prs_exp_sp,Costa-RTD_Total_LongTerm,Express_Press
_rtd,brand_preference_m_prs_home_sp,m_prs_home_sp,Costa-RTD_Total_LongTerm,At Home_Total
_rtd,brand_preference_m_prs_ret_sp,m_prs_ret_sp,Costa-RTD_Total_LongTerm,Retail_Press
_rtd,brand_preference_m_rad_exp_sp,m_rad_exp_sp,Costa-RTD_Total_LongTerm,Express_Radio & Audio
_rtd,brand_preference_m_rad_home_sp,m_rad_home_sp,Costa-RTD_Total_LongTerm,At Home_Total
_rtd,brand_preference_m_rad_ret_sp,m_rad_ret_sp,Costa-RTD_Total_LongTerm,Retail_Radio & Audio
_rtd,brand_preference_m_radprt_ret_sp,m_radprt_ret_sp,Costa-RTD_Total_LongTerm,Retail_Radio & Audio
_rtd,brand_preference_m_socfb_exp_sp,m_socfb_exp_sp,Costa-RTD_Total_LongTerm,Express_Social
_rtd,brand_preference_m_socfb_ret_sp,m_socfb_ret_sp,Costa-RTD_Total_LongTerm,Retail_Social
_rtd,brand_preference_m_socsn_exp_sp,m_socsn_exp_sp,Costa-RTD_Total_LongTerm,Express_Social
_rtd,brand_preference_m_socsn_ret_sp,m_socsn_ret_sp,Costa-RTD_Total_LongTerm,Retail_Social
_rtd,brand_preference_m_soctw_exp_sp,m_soctw_exp_sp,Costa-RTD_Total_LongTerm,Express_Social
_rtd,brand_preference_m_soctw_ret_sp,m_soctw_ret_sp,Costa-RTD_Total_LongTerm,Retail_Social
_rtd,brand_preference_m_tvv_ret_sp,m_tvv_ret_sp,Costa-RTD_Total_LongTerm,Exclude
_rtd,brand_preference_m_tvvspons_ret_ppval,m_tvvspons_ret_sp,Costa-RTD_Total_LongTerm,Retail_TV Sponsorship
_rtd,brand_preference_m_vod_ret_sp,m_vod_ret_sp,Costa-RTD_Total_LongTerm,Retail_VOD
_retail_drink,vol_m_drm_tot_sp,m_drm_tot_sp,Costa-Retail_Drinks_ShortTerm,Exclude
_retail_drink,vol_m_ooh_ret_sp,m_ooh_ret_sp,Costa-Retail_Drinks_ShortTerm,Retail_OOH
_retail_drink,vol_m_prs_ret_sp,m_prs_ret_sp,Costa-Retail_Drinks_ShortTerm,Retail_Press
_retail_drink,vol_m_radaud_ret_sp,m_radaud_ret_sp,Costa-Retail_Drinks_ShortTerm,Retail_Radio & Audio
_retail_drink,vol_m_tot_app_sp,m_tot_app_sp,Costa-Retail_Drinks_ShortTerm,FOOU_Total
_retail_drink,vol_m_tot_rtd_sp,m_tot_rtd_sp,Costa-Retail_Drinks_ShortTerm,RTD_OOH
_retail_drink,vol_m_tvvspons_ret_sec,m_tvvspons_ret_sp,Costa-Retail_Drinks_ShortTerm,Retail_TV Sponsorship
_retail_drink,vol_m_vod_ret_sp,m_vod_ret_sp,Costa-Retail_Drinks_ShortTerm,Retail_VOD
_retail_drink,brand_preference_m_aud_app_sp,m_aud_app_sp,Costa-Retail_Drinks_LongTerm,FOOU_Total
_retail_drink,brand_preference_m_aud_exp_sp,m_aud_exp_sp,Costa-Retail_Drinks_LongTerm,Express_Radio & Audio
_retail_drink,brand_preference_m_aud_ret_sp,m_aud_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Radio & Audio
_retail_drink,brand_preference_m_cin_ret_sp,m_cin_ret_sp,Costa-Retail_Drinks_LongTerm,Exclude
_retail_drink,brand_preference_m_dig_exp_sp,m_dig_exp_sp,Costa-Retail_Drinks_LongTerm,Exclude
_retail_drink,brand_preference_m_dig_ret_sp,m_dig_ret_sp,Costa-Retail_Drinks_LongTerm,Exclude
_retail_drink,brand_preference_m_disst_app_sp,m_disst_app_sp,Costa-Retail_Drinks_LongTerm,FOOU_Total
_retail_drink,brand_preference_m_disst_exp_sp,m_disst_exp_sp,Costa-Retail_Drinks_LongTerm,Express_Display
_retail_drink,brand_preference_m_disst_ret_sp,m_disst_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Display
_retail_drink,brand_preference_m_disvd_app_sp,m_disvd_app_sp,Costa-Retail_Drinks_LongTerm,FOOU_Total
_retail_drink,brand_preference_m_disvd_home_sp,m_disvd_home_sp,Costa-Retail_Drinks_LongTerm,At Home_Total
_retail_drink,brand_preference_m_disvd_ret_sp,m_disvd_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Display
_retail_drink,brand_preference_m_drd_ret_sp,m_drd_ret_sp,Costa-Retail_Drinks_LongTerm,Exclude
_retail_drink,brand_preference_m_drm_ret_sp,m_drm_ret_sp,Costa-Retail_Drinks_LongTerm,Exclude
_retail_drink,brand_preference_m_ooh_befo_exp_sp,m_ooh_befo_exp_sp,Costa-Retail_Drinks_LongTerm,Express_OOH
_retail_drink,brand_preference_m_ooh_befo_home_sp,m_ooh_befo_home_sp,Costa-Retail_Drinks_LongTerm,At Home_Total
_retail_drink,brand_preference_m_ooh_befo_ret_sp,m_ooh_befo_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_OOH
_retail_drink,brand_preference_m_ooh_befo_rtd_sp,m_ooh_befo_rtd_sp,Costa-Retail_Drinks_LongTerm,RTD_OOH
_retail_drink,brand_preference_m_oohdig_app_sp,m_oohdig_app_sp,Costa-Retail_Drinks_LongTerm,FOOU_Total
_retail_drink,brand_preference_m_oohdig_home_sp,m_oohdig_home_sp,Costa-Retail_Drinks_LongTerm,At Home_Total
_retail_drink,brand_preference_m_oohdig_ret_sp,m_oohdig_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_OOH
_retail_drink,brand_preference_m_oohpap_app_sp,m_oohpap_app_sp,Costa-Retail_Drinks_LongTerm,FOOU_Total
_retail_drink,brand_preference_m_oohpap_ret_sp,m_oohpap_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_OOH
_retail_drink,brand_preference_m_prs_exp_sp,m_prs_exp_sp,Costa-Retail_Drinks_LongTerm,Express_Press
_retail_drink,brand_preference_m_prs_home_sp,m_prs_home_sp,Costa-Retail_Drinks_LongTerm,At Home_Total
_retail_drink,brand_preference_m_prs_ret_sp,m_prs_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Press
_retail_drink,brand_preference_m_rad_exp_sp,m_rad_exp_sp,Costa-Retail_Drinks_LongTerm,Express_Radio & Audio
_retail_drink,brand_preference_m_rad_home_sp,m_rad_home_sp,Costa-Retail_Drinks_LongTerm,At Home_Total
_retail_drink,brand_preference_m_rad_ret_sp,m_rad_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Radio & Audio
_retail_drink,brand_preference_m_radprt_ret_sp,m_radprt_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Radio & Audio
_retail_drink,brand_preference_m_socfb_exp_sp,m_socfb_exp_sp,Costa-Retail_Drinks_LongTerm,Express_Social
_retail_drink,brand_preference_m_socfb_ret_sp,m_socfb_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Social
_retail_drink,brand_preference_m_socsn_exp_sp,m_socsn_exp_sp,Costa-Retail_Drinks_LongTerm,Express_Social
_retail_drink,brand_preference_m_socsn_ret_sp,m_socsn_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Social
_retail_drink,brand_preference_m_soctw_exp_sp,m_soctw_exp_sp,Costa-Retail_Drinks_LongTerm,Express_Social
_retail_drink,brand_preference_m_soctw_ret_sp,m_soctw_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_Social
_retail_drink,brand_preference_m_tvv_ret_sp,m_tvv_ret_sp,Costa-Retail_Drinks_LongTerm,Exclude
_retail_drink,brand_preference_m_tvvspons_ret_ppval,m_tvvspons_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_TV Sponsorship
_retail_drink,brand_preference_m_vod_ret_sp,m_vod_ret_sp,Costa-Retail_Drinks_LongTerm,Retail_VOD
_retail_other,vol_m_drm_tot_sp,m_drm_tot_sp,Costa-Retail_Other_ShortTerm,Exclude
_retail_other,vol_m_ooh_ret_sp,m_ooh_ret_sp,Costa-Retail_Other_ShortTerm,Retail_OOH
_retail_other,vol_m_prs_ret_sp,m_prs_ret_sp,Costa-Retail_Other_ShortTerm,Retail_Press
_retail_other,vol_m_radaud_ret_sp,m_radaud_ret_sp,Costa-Retail_Other_ShortTerm,Retail_Radio & Audio
_retail_other,vol_m_tot_app_sp,m_tot_app_sp,Costa-Retail_Other_ShortTerm,FOOU_Total
_retail_other,vol_m_tot_rtd_sp,m_tot_rtd_sp,Costa-Retail_Other_ShortTerm,RTD_OOH
_retail_other,vol_m_vod_ret_sp,m_vod_ret_sp,Costa-Retail_Other_ShortTerm,Retail_VOD
_retail_other,brand_preference_m_aud_app_sp,m_aud_app_sp,Costa-Retail_Other_LongTerm,FOOU_Total
_retail_other,brand_preference_m_aud_exp_sp,m_aud_exp_sp,Costa-Retail_Other_LongTerm,Express_Radio & Audio
_retail_other,brand_preference_m_aud_ret_sp,m_aud_ret_sp,Costa-Retail_Other_LongTerm,Retail_Radio & Audio
_retail_other,brand_preference_m_cin_ret_sp,m_cin_ret_sp,Costa-Retail_Other_LongTerm,Exclude
_retail_other,brand_preference_m_dig_exp_sp,m_dig_exp_sp,Costa-Retail_Other_LongTerm,Exclude
_retail_other,brand_preference_m_dig_ret_sp,m_dig_ret_sp,Costa-Retail_Other_LongTerm,Exclude
_retail_other,brand_preference_m_disst_app_sp,m_disst_app_sp,Costa-Retail_Other_LongTerm,FOOU_Total
_retail_other,brand_preference_m_disst_exp_sp,m_disst_exp_sp,Costa-Retail_Other_LongTerm,Express_Display
_retail_other,brand_preference_m_disst_ret_sp,m_disst_ret_sp,Costa-Retail_Other_LongTerm,Retail_Display
_retail_other,brand_preference_m_disvd_app_sp,m_disvd_app_sp,Costa-Retail_Other_LongTerm,FOOU_Total
_retail_other,brand_preference_m_disvd_home_sp,m_disvd_home_sp,Costa-Retail_Other_LongTerm,At Home_Total
_retail_other,brand_preference_m_disvd_ret_sp,m_disvd_ret_sp,Costa-Retail_Other_LongTerm,Retail_Display
_retail_other,brand_preference_m_drd_ret_sp,m_drd_ret_sp,Costa-Retail_Other_LongTerm,Exclude
_retail_other,brand_preference_m_drm_ret_sp,m_drm_ret_sp,Costa-Retail_Other_LongTerm,Exclude
_retail_other,brand_preference_m_ooh_befo_exp_sp,m_ooh_befo_exp_sp,Costa-Retail_Other_LongTerm,Express_OOH
_retail_other,brand_preference_m_ooh_befo_home_sp,m_ooh_befo_home_sp,Costa-Retail_Other_LongTerm,At Home_Total
_retail_other,brand_preference_m_ooh_befo_ret_sp,m_ooh_befo_ret_sp,Costa-Retail_Other_LongTerm,Retail_OOH
_retail_other,brand_preference_m_ooh_befo_rtd_sp,m_ooh_befo_rtd_sp,Costa-Retail_Other_LongTerm,RTD_OOH
_retail_other,brand_preference_m_oohdig_app_sp,m_oohdig_app_sp,Costa-Retail_Other_LongTerm,FOOU_Total
_retail_other,brand_preference_m_oohdig_home_sp,m_oohdig_home_sp,Costa-Retail_Other_LongTerm,At Home_Total
_retail_other,brand_preference_m_oohdig_ret_sp,m_oohdig_ret_sp,Costa-Retail_Other_LongTerm,Retail_OOH
_retail_other,brand_preference_m_oohpap_app_sp,m_oohpap_app_sp,Costa-Retail_Other_LongTerm,FOOU_Total
_retail_other,brand_preference_m_oohpap_ret_sp,m_oohpap_ret_sp,Costa-Retail_Other_LongTerm,Retail_OOH
_retail_other,brand_preference_m_prs_exp_sp,m_prs_exp_sp,Costa-Retail_Other_LongTerm,Express_Press
_retail_other,brand_preference_m_prs_home_sp,m_prs_home_sp,Costa-Retail_Other_LongTerm,At Home_Total
_retail_other,brand_preference_m_prs_ret_sp,m_prs_ret_sp,Costa-Retail_Other_LongTerm,Retail_Press
_retail_other,brand_preference_m_rad_exp_sp,m_rad_exp_sp,Costa-Retail_Other_LongTerm,Express_Radio & Audio
_retail_other,brand_preference_m_rad_home_sp,m_rad_home_sp,Costa-Retail_Other_LongTerm,At Home_Total
_retail_other,brand_preference_m_rad_ret_sp,m_rad_ret_sp,Costa-Retail_Other_LongTerm,Retail_Radio & Audio
_retail_other,brand_preference_m_radprt_ret_sp,m_radprt_ret_sp,Costa-Retail_Other_LongTerm,Retail_Radio & Audio
_retail_other,brand_preference_m_socfb_exp_sp,m_socfb_exp_sp,Costa-Retail_Other_LongTerm,Express_Social
_retail_other,brand_preference_m_socfb_ret_sp,m_socfb_ret_sp,Costa-Retail_Other_LongTerm,Retail_Social
_retail_other,brand_preference_m_socsn_exp_sp,m_socsn_exp_sp,Costa-Retail_Other_LongTerm,Express_Social
_retail_other,brand_preference_m_socsn_ret_sp,m_socsn_ret_sp,Costa-Retail_Other_LongTerm,Retail_Social
_retail_other,brand_preference_m_soctw_exp_sp,m_soctw_exp_sp,Costa-Retail_Other_LongTerm,Express_Social
_retail_other,brand_preference_m_soctw_ret_sp,m_soctw_ret_sp,Costa-Retail_Other_LongTerm,Retail_Social
_retail_other,brand_preference_m_tvv_ret_sp,m_tvv_ret_sp,Costa-Retail_Other_LongTerm,Exclude
_retail_other,brand_preference_m_tvvspons_ret_ppval,m_tvvspons_ret_sp,Costa-Retail_Other_LongTerm,Retail_TV Sponsorship
_retail_other,brand_preference_m_vod_ret_sp,m_vod_ret_sp,Costa-Retail_Other_LongTerm,Retail_VOD
_retail_food,vol_m_ooh_ret_sp,m_ooh_ret_sp,Costa-Retail_Food_ShortTerm,Retail_OOH
_retail_food,vol_m_prs_ret_sp,m_prs_ret_sp,Costa-Retail_Food_ShortTerm,Retail_Press
_retail_food,vol_m_radaud_ret_sp,m_radaud_ret_sp,Costa-Retail_Food_ShortTerm,Retail_Radio & Audio
_retail_food,vol_m_tot_app_sp,m_tot_app_sp,Costa-Retail_Food_ShortTerm,FOOU_Total
_retail_food,vol_m_tvvspons_ret_sec,m_tvvspons_ret_sp,Costa-Retail_Food_ShortTerm,Retail_TV Sponsorship
_retail_food,vol_m_vod_ret_sp,m_vod_ret_sp,Costa-Retail_Food_ShortTerm,Retail_VOD
_retail_food,brand_preference_m_aud_app_sp,m_aud_app_sp,Costa-Retail_Food_LongTerm,FOOU_Total
_retail_food,brand_preference_m_aud_exp_sp,m_aud_exp_sp,Costa-Retail_Food_LongTerm,Express_Radio & Audio
_retail_food,brand_preference_m_aud_ret_sp,m_aud_ret_sp,Costa-Retail_Food_LongTerm,Retail_Radio & Audio
_retail_food,brand_preference_m_cin_ret_sp,m_cin_ret_sp,Costa-Retail_Food_LongTerm,Exclude
_retail_food,brand_preference_m_dig_exp_sp,m_dig_exp_sp,Costa-Retail_Food_LongTerm,Exclude
_retail_food,brand_preference_m_dig_ret_sp,m_dig_ret_sp,Costa-Retail_Food_LongTerm,Exclude
_retail_food,brand_preference_m_disst_app_sp,m_disst_app_sp,Costa-Retail_Food_LongTerm,FOOU_Total
_retail_food,brand_preference_m_disst_exp_sp,m_disst_exp_sp,Costa-Retail_Food_LongTerm,Express_Display
_retail_food,brand_preference_m_disst_ret_sp,m_disst_ret_sp,Costa-Retail_Food_LongTerm,Retail_Display
_retail_food,brand_preference_m_disvd_app_sp,m_disvd_app_sp,Costa-Retail_Food_LongTerm,FOOU_Total
_retail_food,brand_preference_m_disvd_home_sp,m_disvd_home_sp,Costa-Retail_Food_LongTerm,At Home_Total
_retail_food,brand_preference_m_disvd_ret_sp,m_disvd_ret_sp,Costa-Retail_Food_LongTerm,Retail_Display
_retail_food,brand_preference_m_drd_ret_sp,m_drd_ret_sp,Costa-Retail_Food_LongTerm,Exclude
_retail_food,brand_preference_m_drm_ret_sp,m_drm_ret_sp,Costa-Retail_Food_LongTerm,Exclude
_retail_food,brand_preference_m_ooh_befo_exp_sp,m_ooh_befo_exp_sp,Costa-Retail_Food_LongTerm,Express_OOH
_retail_food,brand_preference_m_ooh_befo_home_sp,m_ooh_befo_home_sp,Costa-Retail_Food_LongTerm,At Home_Total
_retail_food,brand_preference_m_ooh_befo_ret_sp,m_ooh_befo_ret_sp,Costa-Retail_Food_LongTerm,Retail_OOH
_retail_food,brand_preference_m_ooh_befo_rtd_sp,m_ooh_befo_rtd_sp,Costa-Retail_Food_LongTerm,RTD_OOH
_retail_food,brand_preference_m_oohdig_app_sp,m_oohdig_app_sp,Costa-Retail_Food_LongTerm,FOOU_Total
_retail_food,brand_preference_m_oohdig_home_sp,m_oohdig_home_sp,Costa-Retail_Food_LongTerm,At Home_Total
_retail_food,brand_preference_m_oohdig_ret_sp,m_oohdig_ret_sp,Costa-Retail_Food_LongTerm,Retail_OOH
_retail_food,brand_preference_m_oohpap_app_sp,m_oohpap_app_sp,Costa-Retail_Food_LongTerm,FOOU_Total
_retail_food,brand_preference_m_oohpap_ret_sp,m_oohpap_ret_sp,Costa-Retail_Food_LongTerm,Retail_OOH
_retail_food,brand_preference_m_prs_exp_sp,m_prs_exp_sp,Costa-Retail_Food_LongTerm,Express_Press
_retail_food,brand_preference_m_prs_home_sp,m_prs_home_sp,Costa-Retail_Food_LongTerm,At Home_Total
_retail_food,brand_preference_m_prs_ret_sp,m_prs_ret_sp,Costa-Retail_Food_LongTerm,Retail_Press
_retail_food,brand_preference_m_rad_exp_sp,m_rad_exp_sp,Costa-Retail_Food_LongTerm,Express_Radio & Audio
_retail_food,brand_preference_m_rad_home_sp,m_rad_home_sp,Costa-Retail_Food_LongTerm,At Home_Total
_retail_food,brand_preference_m_rad_ret_sp,m_rad_ret_sp,Costa-Retail_Food_LongTerm,Retail_Radio & Audio
_retail_food,brand_preference_m_radprt_ret_sp,m_radprt_ret_sp,Costa-Retail_Food_LongTerm,Retail_Radio & Audio
_retail_food,brand_preference_m_socfb_exp_sp,m_socfb_exp_sp,Costa-Retail_Food_LongTerm,Express_Social
_retail_food,brand_preference_m_socfb_ret_sp,m_socfb_ret_sp,Costa-Retail_Food_LongTerm,Retail_Social
_retail_food,brand_preference_m_socsn_exp_sp,m_socsn_exp_sp,Costa-Retail_Food_LongTerm,Express_Social
_retail_food,brand_preference_m_socsn_ret_sp,m_socsn_ret_sp,Costa-Retail_Food_LongTerm,Retail_Social
_retail_food,brand_preference_m_soctw_exp_sp,m_soctw_exp_sp,Costa-Retail_Food_LongTerm,Express_Social
_retail_food,brand_preference_m_soctw_ret_sp,m_soctw_ret_sp,Costa-Retail_Food_LongTerm,Retail_Social
_retail_food,brand_preference_m_tvv_ret_sp,m_tvv_ret_sp,Costa-Retail_Food_LongTerm,Exclude
_retail_food,brand_preference_m_tvvspons_ret_ppval,m_tvvspons_ret_sp,Costa-Retail_Food_LongTerm,Retail_TV Sponsorship
_retail_food,brand_preference_m_vod_ret_sp,m_vod_ret_sp,Costa-Retail_Food_LongTerm,Retail_VOD
_app_downloads,vol_m_tot_ret_sp,m_radaud_ret_sp,Costa-App_Total_ShortTerm,Retail_Radio & Audio
_app_downloads,vol_m_tot_ret_sp,m_dis_ret_sp,Costa-App_Total_ShortTerm,Retail_Display
_app_downloads,vol_m_tot_ret_sp,m_ooh_ret_sp,Costa-App_Total_ShortTerm,Retail_OOH
_app_downloads,vol_m_tot_ret_sp,m_prs_ret_sp,Costa-App_Total_ShortTerm,Retail_Press
_app_downloads,vol_m_tot_ret_sp,m_soc_ret_sp,Costa-App_Total_ShortTerm,Retail_Social
_app_downloads,vol_m_tot_ret_sp,m_vod_ret_sp,Costa-App_Total_ShortTerm,Retail_VOD
_app_downloads,vol_m_tot_ret_sp,m_tvvspons_ret_sp,Costa-App_Total_ShortTerm,Retail_TV Sponsorship
_exp_london,vol_m_tot_exp19_sp,m_ooh_exp19_sp,Costa-Express_Total_ShortTerm,Express_OOH
_exp_london,vol_m_tot_exp19_sp,m_dig_exp19_sp,Costa-Express_Total_ShortTerm,Exclude
_exp_london,vol_m_tot_exp19_sp,m_prs_exp19_sp,Costa-Express_Total_ShortTerm,Express_Press
_exp_london,vol_m_tot_exp2020_sp,m_aud_exp_sp,Costa-Express_Total_ShortTerm,Express_Radio & Audio
_exp_london,vol_m_tot_exp2020_sp,m_dis_exp_sp,Costa-Express_Total_ShortTerm,Express_Display
_exp_london,vol_m_tot_exp2020_sp,m_soc_exp_sp,Costa-Express_Total_ShortTerm,Express_Social
_exp_london,vol_m_tot_ret_sp,m_radaud_ret_sp,Costa-Express_Total_ShortTerm,Retail_Radio & Audio
_exp_london,vol_m_tot_ret_sp,m_dis_ret_sp,Costa-Express_Total_ShortTerm,Retail_Display
_exp_london,vol_m_tot_ret_sp,m_ooh_ret_sp,Costa-Express_Total_ShortTerm,Retail_OOH
_exp_london,vol_m_tot_ret_sp,m_prs_ret_sp,Costa-Express_Total_ShortTerm,Retail_Press
_exp_london,vol_m_tot_ret_sp,m_soc_ret_sp,Costa-Express_Total_ShortTerm,Retail_Social
_exp_london,vol_m_tot_ret_sp,m_vod_ret_sp,Costa-Express_Total_ShortTerm,Retail_VOD
_exp_london,vol_m_tot_ret_sp,m_tvvspons_ret_sp,Costa-Express_Total_ShortTerm,Retail_TV Sponsorship
_exp_london,_app_downloads_vol_m_tot_ret_sp,m_radaud_ret_sp,Costa-Express_Total_ShortTerm,Retail_Radio & Audio
